"YEAR"	"BAND"	"WEEK"	"DOY"	"NDVI"	"SITE"
2016	21	36	249	13389	"J02"
2016	22	37	256	13464	"J02"
2016	23	38	263	13612	"J02"
2016	24	39	270	13760	"J02"
2016	25	40	277	13093	"J02"
2016	26	41	284	13093	"J02"
2017	1	16	109	12428	"J02"
2017	2	17	116	12611	"J02"
2017	3	18	123	12455	"J02"
2017	4	19	130	13026	"J02"
2017	5	20	137	13597	"J02"
2017	6	21	144	14374	"J02"
2017	7	22	151	14355	"J02"
2017	8	23	158	14355	"J02"
2017	9	24	165	14355	"J02"
2017	10	25	172	14867	"J02"
2017	11	26	179	14640	"J02"
2017	12	27	186	14800	"J02"
2017	13	28	193	14961	"J02"
2017	14	29	200	14189	"J02"
2017	15	30	207	13868	"J02"
2017	16	31	214	13547	"J02"
2017	17	32	221	12229	"J02"
2017	18	33	228	11577	"J02"
2017	19	34	235	10925	"J02"
2017	20	35	242	10821	"J02"
2017	21	36	249	10745	"J02"
2017	22	37	256	13505	"J02"
2017	23	38	263	12679	"J02"
2017	24	39	270	12398	"J02"
2017	25	40	277	12117	"J02"
2017	26	41	284	12117	"J02"
2018	1	16	109	11976	"J02"
2018	2	17	116	12231	"J02"
2018	3	18	123	12194	"J02"
2018	4	19	130	12158	"J02"
2018	5	20	137	12032	"J02"
2018	6	21	144	12531	"J02"
2018	7	22	151	13031	"J02"
2018	8	23	158	13820	"J02"
2018	9	24	165	13878	"J02"
2018	10	25	172	13824	"J02"
2018	11	26	179	13771	"J02"
2018	12	27	186	13903	"J02"
2018	13	28	193	14035	"J02"
2018	14	29	200	11159	"J02"
2018	15	30	207	12416	"J02"
2018	16	31	214	13673	"J02"
2018	17	32	221	13215	"J02"
2018	18	33	228	12758	"J02"
2018	19	34	235	13216	"J02"
2018	20	35	242	13674	"J02"
2018	21	36	249	13092	"J02"
2018	22	37	256	12510	"J02"
2018	23	38	263	12739	"J02"
2018	24	39	270	12968	"J02"
2018	25	40	277	10593	"J02"
2018	26	41	284	9759	"J02"
2019	1	16	109	11641	"J02"
2019	2	17	116	12348	"J02"
2019	3	18	123	12361	"J02"
2019	4	19	130	11984	"J02"
2019	5	20	137	12034	"J02"
2019	6	21	144	11851	"J02"
2019	7	22	151	12488	"J02"
2019	8	23	158	13126	"J02"
2019	9	24	165	13426	"J02"
2019	10	25	172	13602	"J02"
2019	11	26	179	13778	"J02"
2019	12	27	186	13719	"J02"
2019	13	28	193	13660	"J02"
2019	14	29	200	13531	"J02"
2019	15	30	207	13402	"J02"
2019	16	31	214	13478	"J02"
2019	17	32	221	13485	"J02"
2019	18	33	228	13492	"J02"
2019	19	34	235	12690	"J02"
2019	20	35	242	12687	"J02"
2019	21	36	249	11757	"J02"
2019	22	37	256	10851	"J02"
2019	23	38	263	10909	"J02"
2019	24	39	270	10000	"J02"
2019	25	40	277	10206	"J02"
2019	26	41	284	10412	"J02"
2020	1	16	109	10200	"J02"
2020	2	17	116	11670	"J02"
2020	3	18	123	11861	"J02"
2020	4	19	130	12053	"J02"
2020	5	20	137	11986	"J02"
2020	6	21	144	12168	"J02"
2020	7	22	151	12042	"J02"
2020	8	23	158	10194	"J02"
2020	9	24	165	11251	"J02"
2020	10	25	172	12308	"J02"
2020	11	26	179	13013	"J02"
2020	12	27	186	13719	"J02"
2020	13	28	193	13258	"J02"
2020	14	29	200	13253	"J02"
2020	15	30	207	12876	"J02"
2020	16	31	214	12854	"J02"
2020	17	32	221	12950	"J02"
2020	18	33	228	13046	"J02"
2020	19	34	235	13549	"J02"
2020	20	35	242	12114	"J02"
2020	21	36	249	10679	"J02"
2020	22	37	256	10928	"J02"
2020	23	38	263	11178	"J02"
2020	24	39	270	10843	"J02"
2020	25	40	277	10268	"J02"
2020	26	41	284	9775	"J02"
2021	1	16	109	11303	"J02"
2021	2	17	116	10618	"J02"
2021	3	18	123	10752	"J02"
2021	4	19	130	10886	"J02"
2021	5	20	137	12102	"J02"
2021	6	21	144	13632	"J02"
2021	7	22	151	13873	"J02"
2021	8	23	158	13259	"J02"
2021	9	24	165	13020	"J02"
2021	10	25	172	13824	"J02"
2021	11	26	179	14628	"J02"
2021	12	27	186	13961	"J02"
2021	13	28	193	13982	"J02"
2021	14	29	200	14004	"J02"
2021	15	30	207	13890	"J02"
2021	16	31	214	13777	"J02"
2021	17	32	221	13205	"J02"
2021	18	33	228	12299	"J02"
2021	19	34	235	11752	"J02"
2021	20	35	242	11154	"J02"
2021	21	36	249	11537	"J02"
2021	22	37	256	11920	"J02"
2021	23	38	263	10396	"J02"
2021	24	39	270	10519	"J02"
2021	25	40	277	10642	"J02"
2021	26	41	284	9985	"J02"
